customer_id,question,day,create_dt
CUSTOMER000000022952,,3,2024-02-22 15:58:21.451
CUSTOMER000000024213,할머니와 가족,4,2024-02-22 16:08:16.055
CUSTOMER000000024796,3박4일 부모님 여핼,4,2024-02-22 18:38:18.359
CUSTOMER000000024796,3박4일 섬 시계방향 투어 부모님 여행,4,2024-02-22 18:45:16.684
CUSTOMER000000024796,3박4일 부모님 여행,4,2024-02-22 18:51:16.261
CUSTOMER000000024797,아이,3,2024-02-22 19:05:09.345
CUSTOMER000000024756,수목원, 식물원,3,2024-02-22 23:02:58.07
CUSTOMER000000024756,동쪽,3,2024-02-22 23:07:55.344
CUSTOMER000000024799,대학생 딸이랑,3,2024-02-22 23:37:59.636
CUSTOMER000000024800,,7,2024-02-23 01:09:24.642
CUSTOMER000000024597,시내,2,2024-02-23 01:55:14.644
CUSTOMER000000024597,이도2동부터 한라산과 마라도,3,2024-02-23 01:56:01.067
CUSTOMER000000024597,이도2동부터 한라산과 마라도 마지막날 이른 아침 서울로 출발,3,2024-02-23 01:57:04.723
CUSTOMER000000024801,연인과 함께할수 있는,3,2024-02-23 08:42:23.962
CUSTOMER000000024802,커플여행,3,2024-02-23 08:52:09.836
CUSTOMER000000024803,,2,2024-02-23 09:32:10.269
CUSTOMER000000024804,데이트,4,2024-02-23 12:07:11.573
CUSTOMER000000024807,여자 혼자 1박 2일,2,2024-02-23 15:33:58.752
CUSTOMER000000024808,친구,3,2024-02-23 16:26:05.654
CUSTOMER000000024808,서쪽친구여행,3,2024-02-23 16:26:33.607
CUSTOMER000000024810,,4,2024-02-23 17:29:50.501
CUSTOMER000000024625,자매와함께,3,2024-02-23 20:05:40.635
CUSTOMER000000024796,3박4일 중년부부여행,4,2024-02-24 00:40:30.282
CUSTOMER000000024796,3박4일 제주항으로 도착한 부모님야행,4,2024-02-24 00:41:13.684
CUSTOMER000000024796,제주항에서 시작하는 부모님여행,4,2024-02-24 00:43:11.36
CUSTOMER000000024819,친구와 함께하는,2,2024-02-24 04:23:37.708
CUSTOMER000000024647,가족과 함께 하는,6,2024-02-24 07:42:59.568
CUSTOMER000000023029,,3,2024-02-24 12:26:20.146
CUSTOMER000000023029,,3,2024-02-24 12:27:07.272
CUSTOMER000000024802,서귀포,1,2024-02-24 14:13:40.479
CUSTOMER000000023375,5박6일,9,2024-02-24 14:22:03.366
CUSTOMER000000024821,아냉ㅡㅏ 함께 ,3,2024-02-24 19:47:47.347
CUSTOMER000000024825,,4,2024-02-24 22:02:27.442
CUSTOMER000000024647,가족과 함께 하는,6,2024-02-24 22:14:06.84
CUSTOMER000000024647,가족과 함께 하는,6,2024-02-24 22:15:29.718
CUSTOMER000000024829,,4,2024-02-25 09:19:06.743
CUSTOMER000000018754,남자들 끼리 ,3,2024-02-25 09:41:51.655
CUSTOMER000000024646,배우자,3,2024-02-25 10:04:23.605
CUSTOMER000000024646,배우자,3,2024-02-25 10:07:11.686
CUSTOMER000000024646,배우자,3,2024-02-25 10:09:23.616
CUSTOMER000000024832,친구와 함께하는,7,2024-02-25 14:06:03.618
CUSTOMER000000024837,1달 살기,9,2024-02-25 17:31:21.533
CUSTOMER000000024838,아이와 힘께,3,2024-02-25 20:04:21.116
CUSTOMER000000024839,1,6,2024-02-25 20:12:40.986
CUSTOMER000000024841,,3,2024-02-25 23:28:29.816
CUSTOMER000000024841,여자친구와 함께 할수있는,3,2024-02-25 23:31:23.59
CUSTOMER000000024842,엄마와,3,2024-02-26 03:20:41.784
CUSTOMER000000024843,아기랑,4,2024-02-26 07:01:28.41
CUSTOMER000000024844,부모님과,3,2024-02-26 08:46:09.042
CUSTOMER000000024844,부모님과 마라도,5,2024-02-26 08:50:27.711
CUSTOMER000000024845,가족과 한께,4,2024-02-26 10:29:29.429
CUSTOMER000000024845,가족과 함께,4,2024-02-26 10:32:05.249
CUSTOMER000000024846,아이와 어른과 같이 하는 여행,4,2024-02-26 10:39:51.381
CUSTOMER000000024845,6인가족,4,2024-02-26 12:09:48.637
CUSTOMER000000024849,,4,2024-02-26 18:17:16.405
CUSTOMER000000024849,,4,2024-02-26 18:21:29.871
CUSTOMER000000024841,여자친구와 ,3,2024-02-26 19:59:50.562
CUSTOMER000000024853,,2,2024-02-26 21:17:13.901
CUSTOMER000000024853,,2,2024-02-26 21:20:29.354
CUSTOMER000000024853,,2,2024-02-26 21:21:59.195
CUSTOMER000000024854,,3,2024-02-26 22:20:10.403
CUSTOMER000000024855,,3,2024-02-26 22:50:27.605
CUSTOMER000000024857,커플여행,3,2024-02-27 08:12:11.858
CUSTOMER000000024858,친구들과,3,2024-02-27 08:53:19.585
CUSTOMER000000024858,,3,2024-02-27 08:57:54.737
CUSTOMER000000024858,서쪽으로,3,2024-02-27 09:02:58.88
CUSTOMER000000023196,,2,2024-02-27 09:07:27.651
CUSTOMER000000022863,오늘 날짜로 2박 일정 만들어줘,2,2024-02-27 09:08:32.502
CUSTOMER000000023196,,2,2024-02-27 10:15:38.424
CUSTOMER000000023196,,2,2024-02-27 10:21:00.349
CUSTOMER000000023196,,2,2024-02-27 13:07:15.765
CUSTOMER000000024865,,3,2024-02-28 00:10:24.915
CUSTOMER000000024866,아기랑,4,2024-02-28 00:32:21.169
CUSTOMER000000024867,with husband,5,2024-02-28 01:30:46.893
CUSTOMER000000024868,,2,2024-02-28 01:32:08.328
CUSTOMER000000022065,,2,2024-02-28 09:12:33.109
CUSTOMER000000009878,어른들의 휴식,6,2024-02-28 09:40:01.094
CUSTOMER000000024870,친구들,3,2024-02-28 10:42:08.377
CUSTOMER000000009878,어른들의 휴식,6,2024-02-28 10:47:24.667
CUSTOMER000000023196,,1,2024-02-28 14:45:40.901
CUSTOMER000000024855,,3,2024-02-28 15:30:16.363
CUSTOMER000000024878,부모님과 함께하는 가족 여행,3,2024-02-29 05:33:50.466
CUSTOMER000000024879,아이와함께 가족여행,5,2024-02-29 09:15:46.096
CUSTOMER000000024879,아이와 함께할수있는,5,2024-02-29 09:17:35.976
CUSTOMER000000001011,,2,2024-02-29 14:47:21.109
CUSTOMER000000024880,,7,2024-02-29 14:58:33.903
CUSTOMER000000024881,,5,2024-02-29 16:49:53.019
CUSTOMER000000024883,,3,2024-02-29 19:46:26.917
CUSTOMER000000024883,자연을 볼 수 있는,3,2024-02-29 19:46:40.278
CUSTOMER000000024883,자연을 볼 수 있는,3,2024-02-29 19:54:48.65
CUSTOMER000000024646,배우자랑,3,2024-02-29 20:42:51.728
CUSTOMER000000024646,배우자랑,3,2024-02-29 20:43:41.535
CUSTOMER000000024646,배우자랑,3,2024-02-29 20:43:55.664
CUSTOMER000000024885,아이,4,2024-02-29 22:11:56.17
CUSTOMER000000024885,아이 같이,4,2024-02-29 22:13:09.413
CUSTOMER000000024885,,4,2024-02-29 22:14:35.585
CUSTOMER000000024886,아이,5,2024-02-29 23:05:23.362
CUSTOMER000000024888,,5,2024-03-01 00:40:00.425
CUSTOMER000000024888,꽃 구경,5,2024-03-01 00:40:27.475
CUSTOMER000000024889,아이ㅇㅡㅏ,9,2024-03-01 01:40:14.972
CUSTOMER000000024889,아이랑,9,2024-03-01 01:40:45.399
CUSTOMER000000024891,,6,2024-03-01 09:23:13.063
CUSTOMER000000024892,,3,2024-03-01 13:27:06.876
CUSTOMER000000007343,앙,2,2024-03-01 13:53:15.919
CUSTOMER000000024893,커플,4,2024-03-01 14:18:07.226
CUSTOMER000000024894,,6,2024-03-01 15:07:23.395
CUSTOMER000000024895,,4,2024-03-01 16:46:22.99
CUSTOMER000000017977,혼자여행,4,2024-03-01 17:15:22.434
CUSTOMER000000017977,혼자뚜벅이,4,2024-03-01 17:15:47.338
CUSTOMER000000017977,혼자뚜벅이,3,2024-03-01 17:15:54.587
CUSTOMER000000024897,,4,2024-03-01 17:35:50.573
CUSTOMER000000024896,,3,2024-03-01 17:36:11.473
CUSTOMER000000024896,신낙ㅣㅣ ㄴㅡㄹ 수 있는,3,2024-03-01 17:37:03.979
CUSTOMER000000024647,가족 여행,5,2024-03-01 19:22:08.612
CUSTOMER000000024647,가족 여행,4,2024-03-01 19:24:57.868
CUSTOMER000000024901,,1,2024-03-02 09:01:32.066
CUSTOMER000000024901,,4,2024-03-02 09:03:08.097
CUSTOMER000000004264,커플여행,4,2024-03-02 12:15:48.167
CUSTOMER000000004264,사진찍기 좋은 여행,4,2024-03-02 12:19:13.689
CUSTOMER000000024905,연인과 함께,3,2024-03-02 17:02:50.835
CUSTOMER000000024907,,5,2024-03-02 20:20:23.927
CUSTOMER000000024910,,8,2024-03-02 23:02:23.436
CUSTOMER000000024912,ㅎㅡㄴ자하는,4,2024-03-03 01:41:10.841
CUSTOMER000000024914,,1,2024-03-03 07:33:29.689
CUSTOMER000000024915,칠순잔치 trip,3,2024-03-03 08:10:39.141
CUSTOMER000000024910,,8,2024-03-03 09:33:12.442
CUSTOMER000000024919,,2,2024-03-03 15:00:46.471
CUSTOMER000000024919,부모님과 함께,2,2024-03-03 15:02:48.923
CUSTOMER000000024919,가족과 함께,2,2024-03-03 15:05:56.102
CUSTOMER000000024920,숙소 서귀포에서 점심 갈치찜,2,2024-03-03 15:09:46.419
CUSTOMER000000024920,이중섭미술관에서 제주국제공항,1,2024-03-03 15:52:19.935
CUSTOMER000000024920,이중섭미술관에서 제주국제공항 7시 30분도착,1,2024-03-03 15:53:09.997
CUSTOMER000000024921,,8,2024-03-03 15:54:08.459
CUSTOMER000000024924,15명 대가족과 함께하는,4,2024-03-03 18:47:13.2
CUSTOMER000000009049,친구,3,2024-03-03 21:36:02.512
CUSTOMER000000024926,,3,2024-03-03 23:31:15.268
CUSTOMER000000024927,혼자여행,5,2024-03-03 23:36:42.619
CUSTOMER000000024928,즐겁게 지낼 수 있는,3,2024-03-03 23:39:23.505
CUSTOMER000000024932,혼자 여행,3,2024-03-04 01:37:06.034
CUSTOMER000000024935,두돌 아기와 함께,3,2024-03-04 08:06:12.616
CUSTOMER000000024937,ㄷㅣㅣ이트,3,2024-03-04 14:41:31.867
CUSTOMER000000024938,,5,2024-03-04 15:03:21.321
CUSTOMER000000024938,,5,2024-03-04 15:03:42.098
CUSTOMER000000024938,서쪽 뚜벅이 여행 할건데 계획 좀짜줘 유채꽃이 많이있는곳 맛집 예쁜카페추천해줘서 짜줘,5,2024-03-04 15:06:53.872
CUSTOMER000000024940,,4,2024-03-04 22:05:21.389
CUSTOMER000000024942,가,6,2024-03-05 00:12:07.856
CUSTOMER000000024943,아들하고 ,3,2024-03-05 00:22:35.921
CUSTOMER000000024946,,4,2024-03-05 08:13:33.718
CUSTOMER000000024947,,3,2024-03-05 09:11:49.977
CUSTOMER000000024947,부모님과 함께 하는 ,3,2024-03-05 09:14:15.848
CUSTOMER000000024948,,7,2024-03-05 09:35:39.326
CUSTOMER000000024950,혼자,7,2024-03-05 12:23:01.487
CUSTOMER000000009878,,4,2024-03-05 12:37:19.145
CUSTOMER000000024951,,6,2024-03-05 13:32:09.446
CUSTOMER000000024948,혼자 하는 도보 여행,7,2024-03-05 14:19:13.754
CUSTOMER000000024953,남자,6,2024-03-05 14:54:16.821
CUSTOMER000000024954,3박4일 데이트,4,2024-03-05 16:42:25.914
CUSTOMER000000024954,남친과 데이트,4,2024-03-05 16:44:16.537
CUSTOMER000000024956,,3,2024-03-05 18:02:43.871
CUSTOMER000000024957,,4,2024-03-05 20:29:44.213
CUSTOMER000000024958,여성 ,4,2024-03-05 21:05:23.982
CUSTOMER000000024963,,1,2024-03-06 09:17:09.023
CUSTOMER000000024947,서부 여행,3,2024-03-06 09:27:04.96
CUSTOMER000000024966,,4,2024-03-06 14:43:46.592
CUSTOMER000000024966,,4,2024-03-06 14:46:11.211
CUSTOMER000000024967,아이,3,2024-03-06 19:27:14.947
CUSTOMER000000024627,,4,2024-03-06 21:18:42.73
CUSTOMER000000024974,커플,3,2024-03-07 01:33:34.484
CUSTOMER000000024947,부모님과 함께 서부여행,3,2024-03-07 06:41:55.358
CUSTOMER000000024947,서부여행,3,2024-03-07 13:00:55.122
CUSTOMER000000024947,,3,2024-03-07 13:39:10.155
CUSTOMER000000024976,애인ㄱㅡㅏ,3,2024-03-07 15:46:28.002
CUSTOMER000000024980,,5,2024-03-07 21:18:47.147
CUSTOMER000000024981,부모님과 함께하는,4,2024-03-07 21:41:33.563
CUSTOMER000000024982,자전거,9,2024-03-07 22:20:10.278
CUSTOMER000000024983,,3,2024-03-07 22:32:34.398
CUSTOMER000000024982,자전거길 종주,5,2024-03-07 22:35:03.17
CUSTOMER000000024985,,9,2024-03-08 02:52:55.482
CUSTOMER000000024986,,9,2024-03-08 07:33:49.783
CUSTOMER000000024987,,2,2024-03-08 07:58:16.716
CUSTOMER000000023196,,2,2024-03-08 09:14:29.858
CUSTOMER000000024990,,4,2024-03-08 11:02:09.37
CUSTOMER000000023196,,2,2024-03-08 11:19:14.088
CUSTOMER000000001011,,1,2024-03-08 11:50:02.92
CUSTOMER000000024991,,2,2024-03-08 11:53:54.831
CUSTOMER000000024992,데이트,3,2024-03-08 12:50:59.46
CUSTOMER000000023196,,2,2024-03-08 15:07:48.971
CUSTOMER000000024991,아이와함께하는,2,2024-03-08 15:35:17.554
CUSTOMER000000024995,냥봉사가 목표,2,2024-03-08 17:51:28.788
CUSTOMER000000014092,혼자 감성적인,5,2024-03-08 19:55:46.96
CUSTOMER000000024997,혼자하는,3,2024-03-08 21:06:02.254
CUSTOMER000000024627,비오는 날,4,2024-03-08 21:12:51.185
CUSTOMER000000024998,,3,2024-03-08 21:24:44.325
CUSTOMER000000022060,친구들과 8명,4,2024-03-09 00:00:13.204
CUSTOMER000000025001,혼자,4,2024-03-09 00:01:01.606
CUSTOMER000000022060,친구들과 8명과 애월,4,2024-03-09 00:01:17.688
CUSTOMER000000025002,애인과가볼만한곳,1,2024-03-09 00:40:36.383
CUSTOMER000000025002,애인과 경치즐기고 시장도가고 붐위기잇는박물관도가고 중간중간 흑돼지 갈치도먹고 야경도즐기는거,1,2024-03-09 00:43:31.906
CUSTOMER000000025003,시리우스 근ㅊㅣ,2,2024-03-09 01:25:08.866
CUSTOMER000000025008,갖ㅡㄱㅇㅣ행,4,2024-03-09 11:57:18.933
CUSTOMER000000025009,,1,2024-03-09 12:55:49.462
CUSTOMER000000025010,아이,2,2024-03-09 14:52:45.251
CUSTOMER000000025011,아이와 둘이 ,4,2024-03-09 16:11:14.702
CUSTOMER000000025002,필리핀에서 바다해변가여향,2,2024-03-09 17:10:27.477
CUSTOMER000000025012,,3,2024-03-09 22:42:27.656
CUSTOMER000000025012,뚜벅이,3,2024-03-09 22:43:38.718
CUSTOMER000000025013,가족여행,4,2024-03-09 23:34:35.298
CUSTOMER000000025013, 권역별 가족여행 코스,4,2024-03-09 23:44:49.365
CUSTOMER000000025013, 권역별 숨겨진 가족여행 코스,4,2024-03-09 23:45:49.795
CUSTOMER000000025014,아이랑,5,2024-03-09 23:51:56.693
CUSTOMER000000025015,,3,2024-03-09 23:53:43.402
CUSTOMER000000025015,,3,2024-03-09 23:55:40.886
CUSTOMER000000025015,,3,2024-03-09 23:56:16.83
CUSTOMER000000025018,부모님과,3,2024-03-10 08:29:07.15
CUSTOMER000000025018,부모님과동쪽,3,2024-03-10 08:30:36.912
CUSTOMER000000025018,부모님과 아이들,3,2024-03-10 08:31:47.716
CUSTOMER000000017768,60대의 친구,2,2024-03-10 09:34:17.949
CUSTOMER000000017768,친궁ㅢ할수있는 안ㄷㅣㅁㄴ,1,2024-03-10 09:38:36.591
CUSTOMER000000017768,산방산,3,2024-03-10 09:40:20.628
CUSTOMER000000025023,ㅎ,3,2024-03-10 19:25:14.607
CUSTOMER000000025023,뚜,3,2024-03-10 19:26:03.708
CUSTOMER000000025028,,5,2024-03-11 00:15:44.288
CUSTOMER000000018201,부부,3,2024-03-11 07:53:15.09
CUSTOMER000000025030,,7,2024-03-11 11:51:49.893
CUSTOMER000000025030,아이랑 함ㄲ니ㅣ,7,2024-03-11 11:53:16.464
CUSTOMER000000025033,부부,2,2024-03-11 16:47:18.403
CUSTOMER000000025033,롯데호텔,2,2024-03-11 16:48:32.621
CUSTOMER000000025034,,4,2024-03-11 18:11:21.682
CUSTOMER000000024524,,1,2024-03-11 20:29:36.735
CUSTOMER000000024524,,5,2024-03-11 20:29:50.405
CUSTOMER000000024524,힐링,5,2024-03-11 20:33:04.574
CUSTOMER000000025038,부모님과 함께 할 일정,3,2024-03-11 22:01:18.504
CUSTOMER000000025042,,4,2024-03-11 23:22:02.776
CUSTOMER000000025045,여자 혼자 여행하는,3,2024-03-12 02:02:51.203
CUSTOMER000000025046,,9,2024-03-12 02:11:58.849
CUSTOMER000000025047,아이와 함께 서쪽,4,2024-03-12 08:56:14.065
CUSTOMER000000025048,,3,2024-03-12 09:12:53.695
CUSTOMER000000025047,아이와 함께 동쪽,4,2024-03-12 09:15:37.623
CUSTOMER000000025047,아이와 함께 동쪽,4,2024-03-12 09:16:23.433
CUSTOMER000000025049,등산,2,2024-03-12 10:42:06.8
CUSTOMER000000025050,,1,2024-03-12 11:05:04.964
CUSTOMER000000025051,외국인과 함께 하는,3,2024-03-12 11:36:17.139
CUSTOMER000000025053,가족과함께,3,2024-03-12 13:33:02.667
CUSTOMER000000025056,2,7,2024-03-12 16:06:21.438
CUSTOMER000000022117,수영많이 할 수 있는,4,2024-03-12 16:33:23.288
CUSTOMER000000025062,한달,9,2024-03-12 17:12:55.881
CUSTOMER000000025063,친구와함께,3,2024-03-12 17:50:11.269
CUSTOMER000000025063,애월지역,3,2024-03-12 17:50:47.241
CUSTOMER000000025065,연인과 함께하는,3,2024-03-12 20:19:12.851
CUSTOMER000000025065,연인과 함께하는 애월여행,3,2024-03-12 20:20:03.645
CUSTOMER000000025065,애월 커플여행,3,2024-03-12 20:21:51.424
CUSTOMER000000025066,혼자 힐링,3,2024-03-12 20:37:19.556
CUSTOMER000000025066,혼자 사람없는,3,2024-03-12 20:38:03.071
CUSTOMER000000025067,,2,2024-03-12 21:57:03.132
CUSTOMER000000025067,,2,2024-03-12 21:57:03.725
CUSTOMER000000025067,,2,2024-03-12 21:57:09.977
CUSTOMER000000025069,아이와 함께할수 있는,4,2024-03-13 06:37:07.959
CUSTOMER000000025069,아이랑 서쪽여행,4,2024-03-13 06:37:52.708
CUSTOMER000000022654,,3,2024-03-13 06:59:47.665
CUSTOMER000000025071,12살아이,3,2024-03-13 12:04:35.198
CUSTOMER000000025072,,5,2024-03-13 12:46:24.227
CUSTOMER000000025073,커플끼리 데이트,4,2024-03-13 14:21:10.942
CUSTOMER000000025013,숨은 명소 가족여행,4,2024-03-13 14:24:02.628
CUSTOMER000000025075,친구와 함께하는,3,2024-03-13 15:20:40.83
CUSTOMER000000025075,친구와 함께하는 동쪽일정,3,2024-03-13 15:23:13.609
CUSTOMER000000025076,친구와,1,2024-03-13 15:45:37.806
CUSTOMER000000014512,여유로운 휴식,1,2024-03-13 22:20:03.902
CUSTOMER000000014512,휴식,1,2024-03-13 22:21:19.857
CUSTOMER000000025084,아이와 함께 하는,4,2024-03-14 00:12:48.364
CUSTOMER000000025084,돌아기와 함께 하는 여름,4,2024-03-14 00:13:34.543
CUSTOMER000000025085,,3,2024-03-14 00:51:29.117
CUSTOMER000000025087,혼자,5,2024-03-14 10:01:47.181
CUSTOMER000000025087,혼자,5,2024-03-14 10:09:06.852
CUSTOMER000000025087,혼자,5,2024-03-14 10:09:54.445
CUSTOMER000000025088,새로운 여행지,3,2024-03-14 12:02:31.982
CUSTOMER000000025089,연인과 함께하는,4,2024-03-14 12:16:36.92
CUSTOMER000000025090,혼자 여행 ,3,2024-03-14 13:25:16.632
CUSTOMER000000025091,남자친구랑 할 수 있는,2,2024-03-14 13:36:24.677
CUSTOMER000000025092,,4,2024-03-14 13:41:48.16
CUSTOMER000000025092,brotherhood,4,2024-03-14 13:42:35.43
CUSTOMER000000025091,사계해변과 안덕면 인근,2,2024-03-14 13:43:24.138
CUSTOMER000000025092,형제끼리 제주여행,4,2024-03-14 13:43:33.592
CUSTOMER000000025094,공항근처로,3,2024-03-14 19:26:54.304
CUSTOMER000000025095,아이와 함께하는,3,2024-03-14 21:37:59.494
CUSTOMER000000025100,부모님과 함께 하는,4,2024-03-15 07:36:37.778
CUSTOMER000000025100,한라산 등반이 포함된,4,2024-03-15 07:55:47.671
CUSTOMER000000025100,한라산을 가볍게 탐방할 수 있는,4,2024-03-15 07:59:34.796
CUSTOMER000000025103,남자친구,4,2024-03-15 10:48:09.701
CUSTOMER000000025103,남자친구,4,2024-03-15 10:54:46.822
CUSTOMER000000025105,아이와 함께,2,2024-03-15 12:34:16.434
CUSTOMER000000025107,,5,2024-03-15 15:16:36.504
CUSTOMER000000025108,엄마랑 함께하는 여행,1,2024-03-15 15:16:43.894
CUSTOMER000000025107,연인이랑,4,2024-03-15 15:18:00.783
CUSTOMER000000017815,친구듥ㅡㅏ,3,2024-03-15 17:19:08.792
CUSTOMER000000025111,,4,2024-03-15 23:00:47.825
CUSTOMER000000025113,1인,2,2024-03-16 01:05:47.094
CUSTOMER000000025114,동쪽,3,2024-03-16 01:36:43.399
CUSTOMER000000025115,,3,2024-03-16 01:38:06.775
CUSTOMER000000025115,갖ㅡㄱㅡㅏ,3,2024-03-16 01:39:31.44
CUSTOMER000000025115,,3,2024-03-16 01:52:31.615
CUSTOMER000000025116,가족,3,2024-03-16 08:46:54.183
CUSTOMER000000025116,가족,3,2024-03-16 08:48:56.691
CUSTOMER000000025118,,3,2024-03-16 10:21:08.89
CUSTOMER000000025119,아이와함께,5,2024-03-16 11:35:43.611
CUSTOMER000000025123,아이와함께할수있는,3,2024-03-16 13:31:11.654
CUSTOMER000000016193,사진찍는,5,2024-03-16 16:55:58.546
CUSTOMER000000025125,아이,2,2024-03-16 21:29:44.692
CUSTOMER000000025126,부모님과,8,2024-03-16 22:09:55.685
CUSTOMER000000025126,부모님,8,2024-03-16 22:14:02.48
CUSTOMER000000025126,,8,2024-03-16 22:16:00.386
CUSTOMER000000025128,자전거,3,2024-03-16 23:54:50.487
CUSTOMER000000025128,,3,2024-03-16 23:57:44.359
CUSTOMER000000025128,,3,2024-03-16 23:57:44.386
CUSTOMER000000025129,,4,2024-03-17 02:06:50.056
CUSTOMER000000025115,ㄷㅉ,3,2024-03-17 05:23:27.737
CUSTOMER000000025131,,4,2024-03-17 08:54:32.253
CUSTOMER000000025135,아이랑,6,2024-03-17 16:10:24.179
CUSTOMER000000025137,,4,2024-03-17 16:44:57.672
CUSTOMER000000025138,친구와 함께,4,2024-03-17 17:34:13.051
CUSTOMER000000025138,친구와 함께,4,2024-03-17 17:35:21.678
CUSTOMER000000025138,봄여행,4,2024-03-17 17:40:57.88
CUSTOMER000000025087,혼자,4,2024-03-17 18:36:27.588
CUSTOMER000000025140,연인과,3,2024-03-17 19:04:52.02
CUSTOMER000000025087,혼밥,2,2024-03-17 22:39:14.617
CUSTOMER000000025141,아이와 함께할 수 있는,3,2024-03-17 22:51:38.22
CUSTOMER000000025142,애월에서 여향 하고 맛있는 은싣,3,2024-03-17 22:59:19.056
CUSTOMER000000025142,제주시 실내관광,1,2024-03-17 23:23:30.841
CUSTOMER000000025142,제주시 실내관광,1,2024-03-17 23:24:30.152
CUSTOMER000000025146,8세 아이와 함계,1,2024-03-18 06:44:05.429
CUSTOMER000000025146,8세 아이와 함계,1,2024-03-18 06:48:40.687
CUSTOMER000000025146,8세 아이와 함계,3,2024-03-18 06:49:05.057
CUSTOMER000000025106,와이프와 함께 여행,4,2024-03-18 15:15:44.158
CUSTOMER000000025152,,3,2024-03-18 16:48:07.783
CUSTOMER000000025153,,4,2024-03-18 17:01:28.272
CUSTOMER000000025152,가족과 함께,3,2024-03-18 17:12:45.325
CUSTOMER000000025126,,8,2024-03-18 22:09:40.5
CUSTOMER000000025087,3월 혼자 맛집,4,2024-03-19 06:28:06.109
CUSTOMER000000025087,3월 혼자 맛집 녹산로 포함,4,2024-03-19 06:31:10.201
CUSTOMER000000025157,여자 혼자,4,2024-03-19 09:58:25.46
CUSTOMER000000025159,,3,2024-03-19 12:40:16.13
CUSTOMER000000024991,친구와함께,2,2024-03-19 14:13:59.394
CUSTOMER000000025074,4월 70대 엄마가 함께하는,4,2024-03-19 16:28:19.837
CUSTOMER000000025160,4박5일,5,2024-03-19 18:32:12.81
CUSTOMER000000025161,소품샵,2,2024-03-19 18:34:38.456
CUSTOMER000000025161,4월초, 서귀포 정동 근처 친구랑 여행,2,2024-03-19 18:38:37.465
CUSTOMER000000025162,2명의 아이와 즐길수있는,7,2024-03-19 20:39:46.027
CUSTOMER000000025162,2명의 아이 관광하기좋은,7,2024-03-19 20:41:06.522
CUSTOMER000000025162,제주스위츠펜션에서 2명의 아이 관광하기좋은,7,2024-03-19 20:41:34.143
CUSTOMER000000025142,제주시 애월에서 여행,3,2024-03-19 20:50:31.854
CUSTOMER000000025163,,6,2024-03-19 21:35:02.024
CUSTOMER000000025164,,3,2024-03-19 22:05:08.405
